Date/Time(UTC), Geomagnetic Activity
1548472959,-11.129
1548472974,-11.129
1548472989,-11.169
1548473004,-11.179
1548473019,-11.293
1548473034,-11.293
1548473049,-11.042
1548473064,-11.042
1548473079,-11.117
1548473095,-11.194
1548473110,-11.194
1548473125,-11.219
1548473140,-11.099
1548473155,-11.178
1548473170,-11.097
1548473185,-11.169
1548473200,-11.097
1548473215,-11.039
1548473230,-10.951
1548473245,-11.039
1548473260,-10.983
1548473275,-10.983
1548473291,-10.983
1548473306,-10.997
1548473321,-10.997
1548473336,-10.944
1548473351,-10.876
1548473366,-10.876
1548473381,-10.986
1548473396,-10.986
1548473411,-10.765
1548473426,-10.765
1548473441,-10.825
1548473456,-10.825
1548473472,-10.825
1548473487,-10.933
1548473502,-10.933
1548473517,-10.800
1548473532,-10.753
1548473547,-10.753
1548473562,-10.737
1548473577,-10.703
1548473592,-10.703
1548473607,-10.769
1548473622,-10.769
1548473637,-10.719
1548473652,-10.682
1548473668,-10.719
1548473683,-10.797
1548473698,-10.797
1548473713,-10.776
1548473728,-10.750
1548473743,-10.693
1548473758,-10.636
1548473773,-10.590
1548473788,-10.590
1548473803,-10.606
1548473818,-10.606
1548473833,-10.601
1548473848,-10.536
1548473864,-10.536
1548473879,-10.486
1548473894,-10.397
1548473909,-10.486
1548473924,-10.531
1548473939,-10.542
1548473954,-10.531
1548473969,-10.499
1548473984,-10.387
1548473999,-10.376
1548474014,-10.387
1548474029,-10.336
1548474044,-10.361
1548474060,-10.361
1548474075,-10.400
1548474090,-10.400
1548474105,-10.369
1548474120,-10.294
1548474135,-10.257
1548474150,-10.257
1548474165,-10.261
1548474180,-10.271
1548474195,-10.271
1548474210,-10.096
1548474225,-10.096
1548474241,-10.151
1548474256,-10.171
1548474271,-10.194
1548474286,-10.211
1548474301,-10.224
1548474316,-10.231
1548474331,-10.224
1548474346,-10.097
1548474361,-10.050
1548474376,-10.050
1548474391,-10.114
1548474406,-9.808
1548474422,-9.808
1548474437,-9.808
1548474452,-9.843
1548474467,-9.843
1548474482,-9.822
1548474497,-9.822
1548474512,-9.865
1548474527,-9.865
1548474542,-9.831
1548474557,-9.772
1548474572,-9.772
1548474587,-9.774
1548474602,-9.804
1548474618,-9.804
1548474633,-9.819
1548474648,-9.819
1548474663,-9.765
1548474678,-9.665
1548474693,-9.640
1548474708,-9.640
1548474723,-9.669
1548474738,-9.669
1548474753,-9.776
1548474768,-9.644
1548474783,-9.600
1548474799,-9.600
1548474814,-9.592
1548474829,-9.592
1548474844,-9.557
1548474859,-9.557
1548474874,-9.557
1548474889,-9.456
1548474904,-9.456
1548474919,-9.431
1548474934,-9.431
1548474949,-9.431
1548474964,-9.461
1548474979,-9.461
1548474995,-9.375
1548475010,-9.375
1548475025,-9.413
1548475040,-9.413
1548475055,-9.297
1548475070,-9.121
1548475085,-9.121
1548475100,-9.121
1548475115,-9.237
1548475130,-9.253
1548475145,-9.342
1548475160,-9.331
1548475176,-9.331
1548475191,-9.331
1548475206,-9.328
1548475221,-9.328
1548475236,-9.293
1548475251,-9.285
1548475266,-9.285
1548475281,-9.314
1548475296,-9.314
1548475311,-9.243
1548475326,-9.243
1548475341,-9.243
1548475356,-9.225
1548475372,-9.225
1548475387,-9.244
1548475402,-9.244
1548475417,-9.206
1548475432,-9.206
1548475447,-9.206
1548475462,-9.267
1548475477,-9.267
1548475492,-9.307
1548475507,-9.190
1548475522,-9.190
1548475537,-9.046
1548475553,-9.046
1548475568,-9.042
1548475583,-8.971
1548475598,-8.971
1548475613,-8.978
1548475628,-9.097
1548475643,-9.010
1548475658,-9.010
1548475673,-9.010
1548475688,-8.925
1548475703,-8.881
1548475718,-8.881
1548475733,-8.828
1548475749,-8.828
1548475764,-8.822
1548475779,-8.822
1548475794,-8.889
1548475809,-8.889
1548475824,-8.818
1548475839,-8.733
1548475854,-8.818
1548475869,-8.694
1548475884,-8.619
1548475899,-8.619
1548475914,-8.825
1548475930,-8.825
1548475945,-8.790
1548475960,-8.746
1548475975,-8.746
1548475990,-8.746
1548476005,-8.729
1548476020,-8.683
1548476035,-8.683
1548476050,-8.683
1548476065,-8.576
1548476080,-8.547
1548476095,-8.511
1548476110,-8.511
1548476126,-8.547
1548476141,-8.547
1548476156,-8.535
1548476171,-8.535
1548476186,-8.535
1548476201,-8.538
1548476216,-8.539
1548476231,-8.644
1548476246,-8.644
1548476261,-8.449
1548476276,-8.449
1548476291,-8.458
1548476307,-8.458
1548476322,-8.479
1548476337,-8.479
1548476352,-8.479
1548476367,-8.483
1548476382,-8.483
1548476397,-8.483
1548476412,-8.269
1548476427,-8.269
1548476442,-8.444
1548476457,-8.444
1548476472,-8.339
1548476487,-8.339
1548476503,-8.390
1548476518,-8.390
1548476533,-8.390
1548476548,-8.376
1548476563,-8.354
1548476578,-8.354
1548476593,-8.479
1548476608,-8.489
1548476623,-8.528
1548476638,-8.528
1548476653,-8.497
1548476668,-8.472
1548476684,-8.497
1548476699,-8.529
1548476714,-8.529
1548476729,-8.433
1548476744,-8.433
1548476759,-8.521
1548476774,-8.521
1548476789,-8.389
1548476804,-8.389
1548476819,-8.361
1548476834,-8.261
1548476849,-8.199
1548476864,-8.261
1548476880,-8.307
1548476895,-8.307
1548476910,-8.332
1548476925,-8.275
1548476940,-8.288
1548476955,-8.288
1548476970,-8.381
1548476985,-8.418
1548477000,-8.381
1548477015,-8.360
1548477030,-8.294
1548477045,-8.294
1548477061,-8.296
1548477076,-8.296
1548477091,-8.328
1548477106,-8.240
1548477121,-8.408
1548477136,-8.239
1548477151,-8.249
1548477166,-8.179
1548477181,-8.249
1548477196,-8.179
1548477211,-8.172
1548477226,-8.172
1548477241,-8.172
1548477257,-8.181
1548477272,-8.172
1548477287,-8.078
1548477302,-8.078
1548477317,-8.071
1548477332,-8.128
1548477347,-8.128
1548477362,-8.128
1548477377,-8.136
1548477392,-8.082
1548477407,-8.135
1548477422,-8.111
1548477437,-8.111
1548477453,-8.079
1548477468,-8.044
1548477483,-8.079
1548477498,-8.075
1548477513,-8.075
1548477528,-8.075
1548477543,-8.143
1548477558,-8.143
1548477573,-8.026
1548477588,-8.026
1548477603,-8.026
1548477618,-8.000
1548477633,-7.992
1548477649,-7.938
1548477664,-7.807
1548477679,-7.807
1548477694,-7.935
1548477709,-8.011
1548477724,-7.949
1548477739,-7.949
1548477754,-7.911
1548477769,-7.839
1548477784,-7.839
1548477799,-7.790
1548477814,-7.790
1548477830,-7.868
1548477845,-7.868
1548477860,-7.839
1548477875,-7.839
1548477890,-7.839
1548477905,-7.844
1548477920,-7.785
1548477935,-7.706
1548477950,-7.706
1548477965,-7.746
1548477980,-7.746
1548477995,-7.782
1548478010,-7.764
1548478026,-7.764
1548478041,-7.643
1548478056,-7.574
1548478071,-7.643
1548478086,-7.765
1548478101,-7.765
1548478116,-7.638
1548478131,-7.629
1548478146,-7.621
1548478161,-7.621
1548478176,-7.607
1548478191,-7.575
1548478207,-7.607
1548478222,-7.514
1548478237,-7.514
1548478252,-7.514
1548478267,-7.582
1548478282,-7.582
1548478297,-7.569
1548478312,-7.569
1548478327,-7.569
1548478342,-7.694
1548478357,-7.668
1548478372,-7.668
1548478388,-7.629
1548478403,-7.629
1548478418,-7.674
1548478433,-7.697
1548478448,-7.674
1548478463,-7.496
1548478478,-7.492
1548478493,-7.476
1548478508,-7.458
1548478523,-7.458
1548478538,-7.408
1548478553,-7.479
1548478568,-7.408
1548478584,-7.353
1548478599,-7.353
1548478614,-7.368
1548478629,-7.368
1548478644,-7.364
1548478659,-7.354
1548478674,-7.354
1548478689,-7.318
1548478704,-7.318
1548478719,-7.318
1548478734,-7.129
1548478749,-7.326
1548478765,-7.463
1548478780,-7.463
1548478795,-7.306
1548478810,-7.306
1548478825,-7.350
1548478840,-7.350
1548478855,-7.283
1548478870,-7.196
1548478885,-7.196
1548478900,-7.189
1548478915,-7.189
1548478930,-7.301
1548478945,-7.388
1548478961,-7.388
1548478976,-7.363
1548478991,-7.281
1548479006,-7.246
1548479021,-7.204
1548479036,-7.204
1548479051,-7.078
1548479066,-7.174
1548479081,-7.174
1548479096,-7.174
1548479111,-7.158
1548479126,-7.149
1548479142,-7.104
1548479157,-7.082
1548479172,-7.104
1548479187,-7.113
1548479202,-7.142
1548479217,-7.113
1548479232,-7.025
1548479247,-7.017
1548479262,-6.915
1548479277,-6.915
1548479292,-7.036
1548479307,-7.082
1548479322,-7.036
1548479338,-7.029
1548479353,-7.029
1548479368,-7.038
1548479383,-7.101
1548479398,-7.101
1548479413,-7.090
1548479428,-6.979
1548479443,-6.979
1548479458,-7.024
1548479473,-7.024
1548479488,-6.994
1548479503,-6.810
1548479519,-6.810
1548479534,-6.785
1548479549,-6.844
1548479564,-6.822
1548479579,-6.844
1548479594,-6.911
1548479609,-6.911
1548479624,-6.768
1548479639,-6.736
1548479654,-6.736
1548479669,-6.789
1548479684,-6.789
1548479699,-6.768
1548479715,-6.732
1548479730,-6.649
1548479745,-6.640
1548479760,-6.640
1548479775,-6.658
1548479790,-6.658
1548479805,-6.658
1548479820,-6.668
1548479835,-6.668
1548479850,-6.635
1548479865,-6.635
1548479880,-6.674
1548479896,-6.674
1548479911,-6.617
1548479926,-6.617
1548479941,-6.617
1548479956,-6.578
1548479971,-6.497
1548479986,-6.497
1548480001,-6.685
1548480016,-6.685
1548480031,-6.538
1548480046,-6.526
1548480061,-6.456
1548480076,-6.456
1548480092,-6.419
1548480107,-6.526
1548480122,-6.526
1548480137,-6.538
1548480152,-6.632
1548480167,-6.632
1548480182,-6.667
1548480197,-6.571
1548480212,-6.503
1548480227,-6.503
1548480242,-6.503
1548480257,-6.369
1548480273,-6.369
1548480288,-6.392
1548480303,-6.619
1548480318,-6.561
1548480333,-6.561
1548480348,-6.436
1548480363,-6.403
1548480378,-6.365
1548480393,-6.401
1548480408,-6.401
1548480423,-6.483
1548480438,-6.483
1548480453,-6.469
1548480469,-6.469
1548480484,-6.582
1548480499,-6.582
1548480514,-6.492
1548480529,-6.428
1548480544,-6.428
1548480559,-6.510
1548480574,-6.510
1548480589,-6.572
1548480604,-6.450
1548480619,-6.244
1548480634,-6.244
1548480650,-6.353
1548480665,-6.422
1548480680,-6.422
1548480695,-6.661
1548480710,-6.325
1548480725,-6.306
1548480740,-6.306
1548480755,-6.397
1548480770,-6.419
1548480785,-6.456
1548480800,-6.456
1548480815,-6.425
1548480830,-6.386
1548480846,-6.403
1548480861,-6.339
1548480876,-6.339
1548480891,-6.339
1548480906,-6.233
1548480921,-6.339
1548480936,-6.222
1548480951,-6.222
1548480966,-6.222
1548480981,-6.331
1548480996,-6.396
1548481011,-6.346
1548481026,-6.347
1548481042,-6.346
1548481057,-6.311
1548481072,-6.254
1548481087,-6.254
1548481102,-6.160
1548481117,-6.160
1548481132,-6.278
1548481147,-6.278
1548481162,-6.256
1548481177,-6.185
1548481192,-6.185
1548481207,-6.192
1548481223,-6.192
1548481238,-6.240
1548481253,-6.168
1548481268,-6.240
1548481283,-6.168
1548481298,-6.117
1548481313,-6.001
1548481328,-6.001
1548481343,-6.001
1548481358,-5.993
1548481373,-6.039
1548481388,-6.039
1548481403,-6.039
1548481419,-5.983
1548481434,-5.971
1548481449,-5.971
1548481464,-6.097
1548481479,-6.097
1548481494,-6.021
1548481509,-5.985
1548481524,-5.985
1548481539,-5.964
1548481554,-6.029
1548481569,-5.989
1548481584,-5.989
1548481600,-5.914
1548481615,-5.804
1548481630,-5.838
1548481645,-5.838
1548481660,-5.838
1548481675,-5.958
1548481690,-5.776
1548481705,-5.729
1548481720,-5.728
1548481735,-5.728
1548481750,-5.754
1548481765,-5.797
1548481780,-5.900
1548481796,-5.900
1548481811,-5.838
1548481826,-5.733
1548481841,-5.733
1548481856,-5.733
1548481871,-5.769
1548481886,-5.772
1548481901,-5.810
1548481916,-5.772
1548481931,-5.750
1548481946,-5.750
1548481961,-5.685
1548481977,-5.710
1548481992,-5.710
1548482007,-5.710
1548482022,-5.650
1548482037,-5.650
1548482052,-5.656
1548482067,-5.811
1548482082,-5.811
1548482097,-5.710
1548482112,-5.710
1548482127,-5.726
1548482142,-5.726
1548482157,-5.775
1548482173,-5.625
1548482188,-5.668
1548482203,-5.625
1548482218,-5.568
1548482233,-5.568
1548482248,-5.593
1548482263,-5.647
1548482278,-5.664
1548482293,-5.647
1548482308,-5.613
1548482323,-5.604
1548482338,-5.579
1548482354,-5.604
1548482369,-5.621
1548482384,-5.621
1548482399,-5.546
1548482414,-5.546
1548482429,-5.706
1548482444,-5.746
1548482459,-5.706
1548482474,-5.769
1548482489,-5.685
1548482504,-5.865
1548482519,-5.860
1548482534,-5.860
1548482550,-5.697
1548482565,-5.651
1548482580,-5.697
1548482595,-5.582
1548482610,-5.558
1548482625,-5.558
1548482640,-5.722
1548482655,-5.722
1548482670,-5.738
1548482685,-5.715
1548482700,-5.715
1548482715,-5.540
1548482731,-5.535
1548482746,-5.533
1548482761,-5.533
1548482776,-5.510
1548482791,-5.478
1548482806,-5.478
1548482821,-5.478
1548482836,-5.496
1548482851,-5.594
1548482866,-5.613
1548482881,-5.594
1548482896,-5.535
1548482911,-5.535
1548482927,-5.554
1548482942,-5.556
1548482957,-5.581
1548482972,-5.588
1548482987,-5.588
1548483002,-5.529
1548483017,-5.475
1548483032,-5.475
1548483047,-5.500
1548483062,-5.597
1548483077,-5.569
1548483092,-5.610
1548483108,-5.569
1548483123,-5.565
1548483138,-5.519
1548483153,-5.488
1548483168,-5.488
1548483183,-5.488
1548483198,-5.533
1548483213,-5.608
1548483228,-5.608
1548483243,-5.646
1548483258,-5.679
1548483273,-5.679
1548483289,-5.597
1548483304,-5.597
1548483319,-5.613
1548483334,-5.613
1548483349,-5.604
1548483364,-5.557
1548483379,-5.557
1548483394,-5.560
1548483409,-5.633
1548483424,-5.608
1548483439,-5.608
1548483454,-5.608
1548483469,-5.531
1548483485,-5.436
1548483500,-5.436
1548483515,-5.582
1548483530,-5.593
1548483545,-5.626
1548483560,-5.626
1548483575,-5.582
1548483590,-5.504
1548483605,-5.582
1548483620,-5.568
1548483635,-5.568
1548483650,-5.493
1548483666,-5.492
1548483681,-5.472
1548483696,-5.472
1548483711,-5.472
1548483726,-5.597
1548483741,-5.707
1548483756,-5.707
1548483771,-5.632
1548483786,-5.581
1548483801,-5.550
1548483816,-5.581
1548483831,-5.619
1548483846,-5.619
1548483862,-5.508
1548483877,-5.508
1548483892,-5.524
1548483907,-5.622
1548483922,-5.622
1548483937,-5.615
1548483952,-5.615
1548483967,-5.633
1548483982,-5.740
1548483997,-5.656
1548484012,-5.767
1548484027,-5.656
1548484043,-5.796
1548484058,-5.796
1548484073,-5.796
1548484088,-5.699
1548484103,-5.699
1548484118,-5.736
1548484133,-5.736
1548484148,-5.699
1548484163,-5.649
1548484178,-5.531
1548484193,-5.531
1548484208,-5.417
1548484223,-5.571
1548484239,-5.640
1548484254,-5.640
1548484269,-5.510
1548484284,-5.510
1548484299,-5.578
1548484314,-5.578
1548484329,-5.703
1548484344,-5.678
1548484359,-5.678
1548484374,-5.674
1548484389,-5.674
1548484404,-5.674
1548484420,-5.674
1548484435,-5.728
1548484450,-5.733
1548484465,-5.733
1548484480,-5.733
1548484495,-5.590
1548484510,-5.590
1548484525,-5.556
1548484540,-5.638
1548484555,-5.633
1548484570,-5.678
1548484585,-5.717
1548484600,-5.725
1548484615,-5.818
1548484631,-5.828
1548484646,-5.828
1548484661,-5.794
1548484676,-5.794
1548484691,-5.794
1548484706,-5.846
1548484721,-5.846
1548484736,-5.846
1548484751,-5.819
1548484766,-5.707
1548484781,-5.707
1548484796,-5.707
1548484812,-5.904
1548484827,-5.914
1548484842,-5.914
1548484857,-5.925
1548484872,-5.925
1548484887,-5.899
1548484902,-5.888
1548484917,-5.817
1548484932,-5.817
1548484947,-5.824
1548484962,-5.960
1548484977,-5.960
1548484992,-5.865
1548485008,-5.850
1548485023,-5.850
1548485038,-5.850
1548485053,-5.838
1548485068,-5.838
1548485083,-5.839
1548485098,-5.839
1548485113,-5.872
1548485128,-5.771
1548485143,-5.810
1548485158,-5.810
1548485173,-5.925
1548485189,-5.925
1548485204,-5.844
1548485219,-5.844
1548485234,-5.844
1548485249,-5.815
1548485264,-5.793
1548485279,-5.815
1548485294,-5.842
1548485309,-5.842
1548485324,-5.839
1548485339,-5.839
1548485354,-5.835
1548485369,-5.885
1548485385,-5.817
1548485400,-5.975
1548485415,-5.947
1548485430,-6.001
1548485445,-5.958
1548485460,-5.958
1548485475,-5.958
1548485490,-5.869
1548485505,-5.904
1548485520,-5.794
1548485535,-5.894
1548485550,-5.721
1548485566,-5.894
1548485581,-5.810
1548485596,-5.932
1548485611,-5.950
1548485626,-5.989
1548485641,-5.989
1548485656,-5.972
1548485671,-5.929
1548485686,-5.929
1548485701,-5.868
1548485716,-5.868
1548485731,-5.940
1548485747,-6.046
1548485762,-6.092
1548485777,-6.092
1548485792,-6.053
1548485807,-6.028
1548485822,-6.028
1548485837,-6.067
1548485852,-6.067
1548485867,-6.083
1548485882,-6.101
1548485897,-6.101
1548485912,-6.101
1548485927,-6.086
1548485943,-6.118
1548485958,-6.135
1548485973,-6.135
1548485988,-6.113
1548486003,-6.071
1548486018,-6.053
1548486033,-6.053
1548486048,-6.035
1548486063,-6.035
1548486078,-6.061
1548486093,-6.097
1548486108,-6.097
1548486124,-6.167
1548486139,-6.006
1548486154,-5.989
1548486169,-5.989
1548486184,-6.097
1548486199,-6.168
1548486214,-6.133
1548486229,-6.133
1548486244,-6.047
1548486259,-6.047
1548486274,-6.126
1548486289,-6.126
1548486304,-6.206
1548486320,-6.210
1548486335,-6.210
1548486350,-6.153
1548486365,-6.153
1548486380,-6.124
1548486395,-6.240
1548486410,-6.257
1548486425,-6.257
1548486440,-6.117
1548486455,-6.036
1548486470,-6.111
1548486485,-6.107
1548486501,-6.107
1548486516,-6.054
1548486531,-5.990
1548486546,-6.054
1548486561,-6.076
1548486576,-6.272
1548486591,-6.272
1548486606,-6.078
1548486621,-6.078
1548486636,-6.088
1548486651,-6.143
1548486666,-6.143
1548486681,-6.131
1548486697,-6.121
1548486712,-6.024
1548486727,-5.990
1548486742,-5.990
1548486757,-5.990
1548486772,-5.922
1548486787,-5.922
1548486802,-6.007
1548486817,-6.015
1548486832,-6.047
1548486847,-6.047
1548486862,-6.000
1548486878,-5.967
1548486893,-5.967
1548486908,-5.967
1548486923,-6.071
1548486938,-6.071
1548486953,-6.071
1548486968,-6.047
1548486983,-6.047
1548486998,-5.946
1548487013,-6.076
1548487028,-5.939
1548487043,-6.081
1548487058,-5.939
1548487074,-5.913
1548487089,-5.913
1548487104,-5.913
1548487119,-5.950
1548487134,-5.953
1548487149,-6.019
1548487164,-6.022
1548487179,-6.022
1548487194,-5.917
1548487209,-5.917
1548487224,-5.976
1548487239,-6.011
1548487255,-6.025
1548487270,-6.025
1548487285,-6.025
1548487300,-5.961
1548487315,-6.003
1548487330,-6.003
1548487345,-6.033
1548487360,-6.125
1548487375,-6.125
1548487390,-5.954
1548487405,-5.935
1548487420,-5.935
1548487435,-5.935
1548487451,-5.935
1548487466,-5.846
1548487481,-5.940
1548487496,-5.940
1548487511,-5.949
1548487526,-6.004
1548487541,-6.079
1548487556,-6.079
1548487571,-6.079
1548487586,-6.001
1548487601,-6.001
1548487616,-6.001
1548487632,-6.075
1548487647,-6.000
1548487662,-6.032
1548487677,-6.032
1548487692,-6.032
1548487707,-6.168
1548487722,-6.029
1548487737,-6.046
1548487752,-6.046
1548487767,-6.147
1548487782,-6.147
1548487797,-6.068
1548487812,-6.038
1548487828,-6.068
1548487843,-6.054
1548487858,-6.139
1548487873,-6.126
1548487888,-6.126
1548487903,-6.029
1548487918,-6.029
1548487933,-6.014
1548487948,-5.989
1548487963,-5.943
1548487978,-5.989
1548487993,-6.025
1548488009,-6.075
1548488024,-6.025
1548488039,-6.050
1548488054,-6.050
1548488069,-6.050
1548488084,-5.921
1548488099,-5.921
1548488114,-6.038
1548488129,-6.101
1548488144,-6.038
1548488159,-5.906
1548488174,-5.906
1548488189,-5.906
1548488204,-5.994
1548488220,-6.004
1548488235,-6.004
1548488250,-6.004
1548488265,-6.110
1548488280,-6.110
1548488295,-6.069
1548488310,-6.049
1548488325,-6.049
1548488340,-6.049
