Date/time UTC, Differences
2017-10-24 03:05:24.50,-0.01117
2017-10-24 03:05:41.47,-0.011495
2017-10-24 03:05:58.44,-0.0117675
2017-10-24 03:06:15.40,-0.011435
2017-10-24 03:06:32.37,-0.0121425
2017-10-24 03:06:49.33,-0.0128425
2017-10-24 03:07:06.30,-0.0143675
2017-10-24 03:07:23.27,-0.016215
2017-10-24 03:07:40.24,-0.0192925
2017-10-24 03:07:57.21,-0.021805
2017-10-24 03:08:14.17,-0.023985
2017-10-24 03:08:31.15,-0.0260275
2017-10-24 03:08:48.12,-0.028535
2017-10-24 03:09:05.10,-0.0303175
2017-10-24 03:09:22.07,-0.031545
2017-10-24 03:09:39.05,-0.0329875
2017-10-24 03:09:56.02,-0.03452
2017-10-24 03:10:13.00,-0.036375
2017-10-24 03:10:29.97,-0.0384425
