Date/Time UTC, Dalmore 01,Dalmore 02
2016-08-01 06:28,0.57122,0.93677
2016-08-01 06:29,0.55727,0.93855
2016-08-01 06:30,0.55852,0.93286
2016-08-01 06:31,#N/A,0.93618
2016-08-01 06:32,0.54604,0.95219
2016-08-01 06:33,0.54236,0.93642
2016-08-01 06:34,0.55007,0.93796
2016-08-01 06:35,0.54347,0.95931
2016-08-01 06:36,0.55580,0.91696
2016-08-01 06:37,#N/A,0.94947
2016-08-01 06:38,0.55463,0.96323
2016-08-01 06:39,0.55521,0.96584
2016-08-01 06:40,0.56586,0.94353
2016-08-01 06:41,0.56329,0.91744
2016-08-01 06:42,0.54934,0.94626
2016-08-01 06:43,0.55653,0.93405
2016-08-01 06:44,#N/A,0.94591
2016-08-01 06:45,0.56197,0.96406
2016-08-01 06:46,0.55888,#N/A
2016-08-01 06:47,0.54581,0.95896
2016-08-01 06:48,0.57137,0.95540
2016-08-01 06:49,0.55815,0.95374
2016-08-01 06:50,#N/A,0.95635
2016-08-01 06:51,0.54288,0.94626
2016-08-01 06:52,0.54640,0.95635
2016-08-01 06:53,0.53407,0.97034
2016-08-01 06:54,0.53025,0.97082
2016-08-01 06:55,0.53649,0.98458
2016-08-01 06:56,0.54457,0.95872
2016-08-01 06:57,#N/A,0.93974
2016-08-01 06:58,0.55977,0.93440
2016-08-01 06:59,0.56292,0.95813
2016-08-01 07:00,0.54567,0.95302
2016-08-01 07:01,0.54949,0.93760
2016-08-01 07:02,0.55338,0.94781
2016-08-01 07:03,#N/A,0.92574
2016-08-01 07:04,0.56145,0.90676
2016-08-01 07:05,0.57173,0.91483
2016-08-01 07:06,0.57430,0.89822
2016-08-01 07:07,0.59119,0.91340
2016-08-01 07:08,0.59963,0.91601
2016-08-01 07:09,0.57930,0.91423
2016-08-01 07:10,#N/A,0.89846
2016-08-01 07:11,0.59082,0.93025
2016-08-01 07:12,0.59280,0.92135
2016-08-01 07:13,0.59134,0.92017
2016-08-01 07:14,0.58003,0.94330
2016-08-01 07:15,0.60330,0.93737
2016-08-01 07:16,#N/A,0.94033
2016-08-01 07:17,0.60367,0.95374
2016-08-01 07:18,0.59574,0.93796
2016-08-01 07:19,0.60441,#N/A
2016-08-01 07:20,0.58752,0.95302
2016-08-01 07:21,0.59912,0.94662
2016-08-01 07:22,0.62019,0.92017
2016-08-01 07:23,#N/A,0.93001
2016-08-01 07:24,0.60771,0.94899
2016-08-01 07:25,0.61248,0.95065
2016-08-01 07:26,0.62056,0.93737
2016-08-01 07:27,0.62115,0.94567
2016-08-01 07:28,0.62731,0.93025
2016-08-01 07:29,#N/A,0.92966
2016-08-01 07:30,0.61211,0.91483
2016-08-01 07:31,0.64347,0.96524
2016-08-01 07:32,0.64097,0.93677
2016-08-01 07:33,0.63047,0.93357
