Date/Time UTC, Dalmore 01,Dalmore 02
2016-06-25 14:44,0.20849,0.81031
2016-06-25 14:45,0.097961,0.83221
2016-06-25 14:46,0.081937,0.83221
2016-06-25 14:47,0.064639,0.81133
2016-06-25 14:49,0.12291,0.79673
2016-06-25 14:50,0.13802,0.80987
2016-06-25 14:51,0.13292,0.80169
2016-06-25 14:52,0.12473,0.81630
2016-06-25 14:53,0.16205,0.78308
2016-06-25 14:54,0.12418,0.80958
2016-06-25 14:56,0.15022,0.79016
2016-06-25 14:57,0.15805,0.79863
2016-06-25 14:58,0.14057,0.80607
2016-06-25 15:00,0.14294,0.78329
2016-06-25 15:02,0.095594,0.79476
2016-06-25 15:03,0.12345,0.79622
2016-06-25 15:04,0.076475,0.78578
2016-06-25 15:05,0.10652,0.77380
2016-06-25 15:06,0.13693,0.79074
2016-06-25 15:07,0.096504,0.79498
2016-06-25 15:09,0.17298,0.75789
2016-06-25 15:10,0.11435,0.76869
2016-06-25 15:11,0.14840,0.77066
2016-06-25 15:12,0.16843,0.74912
2016-06-25 15:13,0.15022,0.72393
2016-06-25 15:15,0.15987,0.77030
2016-06-25 15:16,0.18846,0.76241
2016-06-25 15:17,0.14166,0.76898
2016-06-25 15:18,0.16661,0.76212
2016-06-25 15:19,0.14020,0.74971
2016-06-25 15:20,0.13328,0.75803
2016-06-25 15:22,0.15076,0.75241
2016-06-25 15:23,0.10889,0.80403
2016-06-25 15:24,0.11471,0.76358
2016-06-25 15:25,0.11981,0.74328
2016-06-25 15:26,0.064639,0.74255
2016-06-25 15:28,0.078660,0.72850
2016-06-25 15:29,0.11380,0.75716
2016-06-25 15:30,0.11016,0.73160
2016-06-25 15:31,0.13565,0.73014
2016-06-25 15:33,0.097414,0.73635
2016-06-25 15:35,0.13747,0.71353
2016-06-25 15:36,0.13438,0.73540
2016-06-25 15:37,0.13019,0.71353
2016-06-25 15:38,0.15386,0.71061
2016-06-25 15:39,0.20757,0.70166
2016-06-25 15:41,0.17844,0.68104
2016-06-25 15:42,0.21449,0.68232
2016-06-25 15:43,0.21085,0.67794
2016-06-25 15:44,0.22251,0.68414
2016-06-25 15:45,0.21631,0.69801
2016-06-25 15:46,0.19392,0.67885
2016-06-25 15:48,0.20976,0.70294
2016-06-25 15:49,0.20794,0.69363
2016-06-25 15:50,0.18172,0.71937
2016-06-25 15:51,0.15568,0.70422
2016-06-25 15:52,0.20666,0.72083
2016-06-25 15:54,0.17626,0.72978
2016-06-25 15:55,0.11143,0.73467
2016-06-25 15:56,0.17025,0.74985
2016-06-25 15:57,0.19883,0.74606
2016-06-25 15:58,0.15696,0.72886
2016-06-25 15:59,0.17025,0.72612
2016-06-25 16:01,0.15750,0.72393
2016-06-25 16:02,0.17207,0.74182
2016-06-25 16:03,0.20976,0.74511
2016-06-25 16:04,0.18572,0.71846
2016-06-25 16:07,0.22487,0.73744
2016-06-25 16:08,0.25036,0.75716
2016-06-25 16:09,0.25710,0.74533
2016-06-25 16:10,0.19756,0.76650
2016-06-25 16:11,0.23525,0.72448
2016-06-25 16:13,0.25310,0.71535
2016-06-25 16:14,0.21031,0.73598
2016-06-25 16:15,0.18208,0.74146
2016-06-25 16:16,0.18390,0.76314
2016-06-25 16:17,0.21158,0.75496
2016-06-25 16:18,0.19993,0.76387
2016-06-25 16:20,0.19993,0.75949
2016-06-25 16:21,0.21486,0.76336
2016-06-25 16:22,0.20211,0.75643
2016-06-25 16:23,0.20976,0.76241
2016-06-25 16:24,0.23398,0.80155
2016-06-25 16:26,0.22942,0.75095
2016-06-25 16:27,0.20903,0.78110
2016-06-25 16:28,0.23125,0.75555
2016-06-25 16:29,0.22851,0.75949
2016-06-25 16:30,0.25127,0.74511
2016-06-25 16:31,0.22396,0.76957
2016-06-25 16:33,0.21395,0.76008
2016-06-25 16:34,0.24854,0.76373
2016-06-25 16:35,0.23216,0.74766
2016-06-25 16:36,0.23307,0.74241
2016-06-25 16:39,0.21886,0.75365
2016-06-25 16:40,0.20120,0.74051
2016-06-25 16:41,0.23816,0.76628
2016-06-25 16:42,0.22487,0.76409
2016-06-25 16:43,0.21522,0.75095
2016-06-25 16:44,0.19938,0.76314
2016-06-25 16:46,0.16387,0.79425
2016-06-25 16:47,0.21996,0.77482
2016-06-25 16:48,0.17480,0.77212
2016-06-25 16:49,0.16387,0.76241
2016-06-25 16:50,0.19446,0.77263
2016-06-25 16:52,0.20120,0.75920
2016-06-25 16:53,0.15204,0.77921
2016-06-25 16:54,0.20484,0.75336
2016-06-25 16:55,0.28405,0.76811
2016-06-25 16:56,0.24399,0.76738
2016-06-25 16:57,0.26675,0.78308
2016-06-25 16:59,0.26074,0.79308
2016-06-25 17:00,0.23634,0.78548
2016-06-25 17:01,0.16606,0.77468
2016-06-25 17:02,0.24581,0.79184
2016-06-25 17:03,0.18245,0.78015
2016-06-25 17:05,0.27895,0.76168
2016-06-25 17:06,0.29898,0.76555
2016-06-25 17:07,0.26074,0.77015
2016-06-25 17:08,0.24982,0.76701
2016-06-25 17:09,0.21996,0.80242
2016-06-25 17:12,0.22797,0.77869
2016-06-25 17:13,0.15932,0.79308
2016-06-25 17:14,0.15477,0.77431
2016-06-25 17:15,0.19938,0.79089
2016-06-25 17:16,0.21122,0.76409
2016-06-25 17:18,0.19082,0.78088
2016-06-25 17:19,0.19392,0.77139
2016-06-25 17:20,0.28077,0.76606
2016-06-25 17:21,0.29643,0.79111
2016-06-25 17:22,0.23816,0.76190
2016-06-25 17:23,0.25036,0.77979
2016-06-25 17:25,0.24763,0.75898
2016-06-25 17:26,0.23125,0.75438
2016-06-25 17:27,0.24727,0.76314
2016-06-25 17:28,0.29279,0.75752
2016-06-25 17:29,0.21941,0.74255
2016-06-25 17:31,0.23343,0.76044
2016-06-25 17:32,0.23580,0.75862
2016-06-25 17:33,0.23161,0.77088
2016-06-25 17:34,0.23125,0.75679
2016-06-25 17:35,0.29898,0.76898
2016-06-25 17:36,0.28314,0.75409
2016-06-25 17:38,0.31719,0.75073
2016-06-25 17:39,0.31956,0.74073
2016-06-25 17:40,0.32957,0.73671
2016-06-25 17:41,0.35288,0.71627
2016-06-25 17:42,0.33048,0.72886
2016-06-25 17:44,0.34687,0.72156
2016-06-25 17:45,0.27495,0.74460
2016-06-25 17:46,0.33176,0.72850
2016-06-25 17:47,0.32629,0.75387
2016-06-25 17:48,0.32083,0.71024
2016-06-25 17:50,0.32957,0.73379
2016-06-25 17:51,0.30080,0.72704
2016-06-25 17:52,0.33831,0.71828
2016-06-25 17:53,0.33904,0.69911
2016-06-25 17:54,0.34869,0.71608
2016-06-25 17:55,0.32593,0.72485
2016-06-25 17:57,0.31901,0.68542
2016-06-25 17:58,0.36326,0.71974
2016-06-25 17:59,0.31773,0.71718
2016-06-25 18:00,0.36817,0.73072
2016-06-25 18:01,0.37546,0.70075
2016-06-25 18:03,0.30554,0.72193
2016-06-25 18:04,0.33285,0.70239
2016-06-25 18:05,0.30080,0.71262
2016-06-25 18:06,0.36198,0.72010
2016-06-25 18:07,0.32775,0.71079
2016-06-25 18:08,0.30007,0.70020
2016-06-25 18:10,0.30044,0.72010
2016-06-25 18:11,0.27677,0.69655
2016-06-25 18:12,0.31355,0.70440
2016-06-25 18:13,0.32192,0.68286
