Date/time UTC, Differences
2017-10-22 02:59:23.79,0.001455199999
2017-10-22 02:59:25.68,0.001369688889
2017-10-22 02:59:27.58,0.001241466666
2017-10-22 02:59:29.48,0.001083377778
2017-10-22 02:59:31.38,0.0010656000
2017-10-22 02:59:33.28,0.0009695555553
2017-10-22 02:59:35.18,0.000881022222
2017-10-22 02:59:37.08,0.0009596000
2017-10-22 02:59:38.98,0.001077733333
2017-10-22 02:59:40.87,0.001137155555
2017-10-22 02:59:42.77,0.001100133333
2017-10-22 02:59:44.67,0.001023377777
2017-10-22 02:59:46.57,0.001068133333
2017-10-22 02:59:48.47,0.0009359555567
2017-10-22 02:59:50.36,0.0009172888893
2017-10-22 02:59:52.26,0.000789822222
2017-10-22 02:59:54.16,0.0007715555553
2017-10-22 02:59:56.06,0.0006628888889
2017-10-22 02:59:57.96,0.000675733334
2017-10-22 02:59:59.86,0.0008650222213
2017-10-22 03:00:01.76,0.000731955556
2017-10-22 03:00:03.66,0.0007306222213
2017-10-22 03:00:05.55,0.0007541333327
2017-10-22 03:00:07.45,0.0006088444442
2017-10-22 03:00:09.35,0.0006549777769
2017-10-22 03:00:11.25,0.0005531111106
2017-10-22 03:00:13.15,0.0004931111115
2017-10-22 03:00:15.05,0.0004324444448
2017-10-22 03:00:16.95,0.0002874222222
2017-10-22 03:00:18.85,0.0002348444445
2017-10-22 03:00:20.74,0.0001169777786
2017-10-22 03:00:22.64,0.0001617333336
2017-10-22 03:00:24.54,0.0002480888883
2017-10-22 03:00:26.44,0.0002908444441
2017-10-22 03:00:28.34,0.0003639555537
2017-10-22 03:00:30.24,0.0002235111103
2017-10-22 03:00:32.14,0.0001139111113
2017-10-22 03:00:34.03,-0.00001951111009
2017-10-22 03:00:35.93,-0.0000467999992
2017-10-22 03:00:37.83,-0.0001554222219
2017-10-22 03:00:39.73,-0.0002514666661
2017-10-22 03:00:41.63,-0.0002035555557
2017-10-22 03:00:43.53,-0.0002878666659
2017-10-22 03:00:45.43,-0.000337911112
2017-10-22 03:00:47.33,-0.0004345333346
2017-10-22 03:00:49.22,-0.000488577778
2017-10-22 03:00:51.12,-0.000600222222
2017-10-22 03:00:53.02,-0.0006020888887
2017-10-22 03:00:54.92,-0.0005999555557
2017-10-22 03:00:56.82,-0.000740622222
2017-10-22 03:00:58.71,-0.000768622222
2017-10-22 03:01:00.61,-0.0008267111107
2017-10-22 03:01:02.51,-0.0008831555553
2017-10-22 03:01:04.41,-0.001134977777
2017-10-22 03:01:06.31,-0.001280088889
2017-10-22 03:01:08.21,-0.001213555555
2017-10-22 03:01:10.11,-0.001126711111
2017-10-22 03:01:12.01,-0.001005111111
2017-10-22 03:01:13.90,-0.001079377778
2017-10-22 03:01:15.80,-0.0009968444447
2017-10-22 03:01:17.70,-0.001066355556
2017-10-22 03:01:19.60,-0.001204755555
2017-10-22 03:01:21.50,-0.001243644444
2017-10-22 03:01:23.40,-0.001189066667
2017-10-22 03:01:25.30,-0.001105066667
2017-10-22 03:01:27.20,-0.001198355556
2017-10-22 03:01:29.09,-0.001245111111
2017-10-22 03:01:30.99,-0.00142711111
2017-10-22 03:01:32.89,-0.001698444444
2017-10-22 03:01:34.79,-0.001747999999
2017-10-22 03:01:36.69,-0.001831066667
2017-10-22 03:01:38.59,-0.002010399999
2017-10-22 03:01:40.49,-0.002160844444
2017-10-22 03:01:42.38,-0.002320133333
2017-10-22 03:01:44.28,-0.002300888888
2017-10-22 03:01:46.18,-0.002372844444
